epoch,loss_epoch,loss_step,step
0,,1.5324581861495972,49
0,,0.9840035438537598,99
0,4.292280673980713,,99
1,,1.2463098764419556,149
1,,0.7664530277252197,199
1,1.355219841003418,,199
2,,1.0870327949523926,249
2,,1.027284860610962,299
2,1.2306833267211914,,299
3,,0.8534132242202759,349
3,,0.35209405422210693,399
3,0.7903407216072083,,399
4,,1.4941996335983276,449
4,,0.9492762088775635,499
4,0.5690460801124573,,499
5,,0.7362611293792725,549
5,,0.473970890045166,599
5,0.550482988357544,,599
6,,0.20547544956207275,649
6,,0.4270135164260864,699
6,0.608093798160553,,699
7,,0.966681957244873,749
7,,0.8099637031555176,799
7,0.544158935546875,,799
8,,0.41061651706695557,849
8,,0.6954777240753174,899
8,0.5959352850914001,,899
9,,0.5893493890762329,949
9,,0.9475376605987549,999
9,0.5472708344459534,,999
10,,0.2656923532485962,1049
10,,0.8388442993164062,1099
10,0.47521233558654785,,1099
11,,0.3552229404449463,1149
11,,0.5135946273803711,1199
11,0.4094843566417694,,1199
12,,0.6099995374679565,1249
12,,0.5173888206481934,1299
12,0.45335328578948975,,1299
13,,0.5860960483551025,1349
13,,1.5295048952102661,1399
13,0.6500656008720398,,1399
14,,0.4461766481399536,1449
14,,0.18502867221832275,1499
14,0.3650670647621155,,1499
15,,0.7716175317764282,1549
15,,0.2511138916015625,1599
15,0.5425533056259155,,1599
16,,0.29711782932281494,1649
16,,0.3959219455718994,1699
16,0.41986900568008423,,1699
17,,0.1815798282623291,1749
17,,0.12518823146820068,1799
17,0.5891481637954712,,1799
18,,0.2696413993835449,1849
18,,0.11617898941040039,1899
18,0.3496658205986023,,1899
19,,0.3482016324996948,1949
19,,0.2373213768005371,1999
19,0.36943113803863525,,1999
20,,0.18875372409820557,2049
20,,0.5531865358352661,2099
20,0.3474954664707184,,2099
21,,0.1606389284133911,2149
21,,0.1532893180847168,2199
21,0.3662071228027344,,2199
22,,0.35337841510772705,2249
22,,0.4150352478027344,2299
22,0.3471846878528595,,2299
23,,0.4037814140319824,2349
23,,0.2027813196182251,2399
23,0.3569871485233307,,2399
24,,0.6249827146530151,2449
24,,0.4006803035736084,2499
24,0.33905917406082153,,2499
25,,0.20689380168914795,2549
25,,0.10933208465576172,2599
25,0.3169206380844116,,2599
26,,0.3265138864517212,2649
26,,0.7062757015228271,2699
26,0.29421913623809814,,2699
27,,0.7821874618530273,2749
27,,0.14097177982330322,2799
27,0.3760002553462982,,2799
28,,0.5511857271194458,2849
28,,0.15491724014282227,2899
28,0.414564847946167,,2899
29,,0.18219077587127686,2949
29,,0.39506638050079346,2999
29,0.3392493426799774,,2999
30,,0.577494740486145,3049
30,,0.6780688762664795,3099
30,0.4207291305065155,,3099
31,,0.06973016262054443,3149
31,,0.5594786405563354,3199
31,0.34994351863861084,,3199
32,,0.27093493938446045,3249
32,,0.1733771562576294,3299
32,0.3835102319717407,,3299
33,,0.4425349235534668,3349
33,,0.13751018047332764,3399
33,0.26642271876335144,,3399
34,,0.2217634916305542,3449
34,,0.3572721481323242,3499
34,0.25124695897102356,,3499
35,,0.3775237798690796,3549
35,,0.1969062089920044,3599
35,0.3825421631336212,,3599
36,,0.20786845684051514,3649
36,,0.10143804550170898,3699
36,0.2995985746383667,,3699
37,,0.322726845741272,3749
37,,0.17197763919830322,3799
37,0.3366943299770355,,3799
38,,0.3236593008041382,3849
38,,0.341810941696167,3899
38,0.27104100584983826,,3899
39,,0.456217885017395,3949
39,,0.10532045364379883,3999
39,0.3380817174911499,,3999
40,,0.28520703315734863,4049
40,,0.14229226112365723,4099
40,0.34586361050605774,,4099
41,,0.2668646574020386,4149
41,,0.05944466590881348,4199
41,0.26472389698028564,,4199
42,,0.08986532688140869,4249
42,,0.09135711193084717,4299
42,0.2052631825208664,,4299
43,,0.19201254844665527,4349
43,,0.14831948280334473,4399
43,0.2351355403661728,,4399
44,,0.3690584897994995,4449
44,,0.24323177337646484,4499
44,0.2795827090740204,,4499
45,,0.11561667919158936,4549
45,,0.28910624980926514,4599
45,0.26323914527893066,,4599
46,,0.3620438575744629,4649
46,,0.13278627395629883,4699
46,0.197122722864151,,4699
47,,0.5595153570175171,4749
47,,0.14854824542999268,4799
47,0.23504528403282166,,4799
48,,0.20187997817993164,4849
48,,0.4328540563583374,4899
48,0.21405106782913208,,4899
49,,0.08227121829986572,4949
49,,0.3242793083190918,4999
49,0.3071422278881073,,4999
50,,0.11789309978485107,5049
50,,0.31640028953552246,5099
50,0.27271533012390137,,5099
51,,0.23882508277893066,5149
51,,0.1743025779724121,5199
51,0.22265760600566864,,5199
52,,0.11299824714660645,5249
52,,0.3727600574493408,5299
52,0.20447465777397156,,5299
53,,0.05022156238555908,5349
53,,0.23904025554656982,5399
53,0.2035447061061859,,5399
54,,0.3956705331802368,5449
54,,0.3324218988418579,5499
54,0.23693645000457764,,5499
55,,0.06454706192016602,5549
55,,0.12885701656341553,5599
55,0.18573972582817078,,5599
56,,0.1428002119064331,5649
56,,0.11611127853393555,5699
56,0.24257591366767883,,5699
57,,0.2629714012145996,5749
57,,0.6106922626495361,5799
57,0.2691282033920288,,5799
58,,0.10670745372772217,5849
58,,0.49884843826293945,5899
58,0.3272985517978668,,5899
59,,0.32153522968292236,5949
59,,0.24087750911712646,5999
59,0.3186170756816864,,5999
60,,0.30461418628692627,6049
60,,0.14101707935333252,6099
60,0.22651857137680054,,6099
61,,0.6985260248184204,6149
61,,0.31782639026641846,6199
61,0.2797572612762451,,6199
62,,0.255352258682251,6249
62,,0.07324588298797607,6299
62,0.3255556523799896,,6299
63,,0.17283272743225098,6349
63,,0.3513597249984741,6399
