epoch,loss_epoch,loss_step,step
53,,0.04002261161804199,5399
53,0.08443189412355423,,5399
54,,0.11182689666748047,5449
54,,0.03557717800140381,5499
54,0.07037817686796188,,5499
55,,0.06762337684631348,5549
55,,0.06472039222717285,5599
55,0.07014905661344528,,5599
56,,0.07259798049926758,5649
56,,0.06400728225708008,5699
56,0.07650992274284363,,5699
57,,0.06858134269714355,5749
57,,0.09734678268432617,5799
57,0.0784037783741951,,5799
58,,0.05154311656951904,5849
58,,0.0705869197845459,5899
58,0.06566990166902542,,5899
59,,0.08056366443634033,5949
59,,0.041246891021728516,5999
59,0.07984369993209839,,5999
60,,0.03882265090942383,6049
60,,0.054956912994384766,6099
60,0.059002336114645004,,6099
61,,0.03965306282043457,6149
61,,0.10288572311401367,6199
61,0.07310892641544342,,6199
62,,0.045882582664489746,6249
62,,0.08594059944152832,6299
62,0.0758037194609642,,6299
63,,0.06720292568206787,6349
63,,0.06915342807769775,6399
63,0.06382232159376144,,6399
64,,0.03260540962219238,6449
64,,0.03414285182952881,6499
64,0.06626498699188232,,6499
65,,0.08498787879943848,6549
65,,0.06113922595977783,6599
65,0.07456094771623611,,6599
66,,0.08786547183990479,6649
66,,0.055843353271484375,6699
66,0.07101451605558395,,6699
67,,0.0666966438293457,6749
67,,0.05798685550689697,6799
67,0.0692555159330368,,6799
68,,0.07612907886505127,6849
68,,0.08888471126556396,6899
68,0.06383004784584045,,6899
69,,0.050182342529296875,6949
69,,0.08858466148376465,6999
69,0.062373314052820206,,6999
70,,0.08082520961761475,7049
70,,0.06445729732513428,7099
70,0.06293806433677673,,7099
71,,0.06602180004119873,7149
71,,0.08450484275817871,7199
71,0.06512297689914703,,7199
72,,0.11094546318054199,7249
72,,0.21596026420593262,7299
72,0.06699014455080032,,7299
73,,0.05774497985839844,7349
73,,0.11062300205230713,7399
73,0.06051337718963623,,7399
74,,0.060907721519470215,7449
74,,0.09710419178009033,7499
74,0.06740954518318176,,7499
75,,0.06110072135925293,7549
75,,0.10681724548339844,7599
75,0.07944627106189728,,7599
76,,0.04205155372619629,7649
76,,0.06911742687225342,7699
76,0.07170019298791885,,7699
77,,0.02900409698486328,7749
77,,0.05414164066314697,7799
77,0.06771077960729599,,7799
78,,0.03192472457885742,7849
78,,0.06743347644805908,7899
78,0.06117042526602745,,7899
79,,0.11801958084106445,7949
79,,0.04565095901489258,7999
79,0.0756172463297844,,7999
80,,0.059339165687561035,8049
80,,0.05389606952667236,8099
80,0.060332316905260086,,8099
81,,0.0581512451171875,8149
81,,0.03467297554016113,8199
81,0.07127059251070023,,8199
82,,0.08395731449127197,8249
82,,0.07683408260345459,8299
82,0.06337787955999374,,8299
83,,0.049951910972595215,8349
83,,0.05676829814910889,8399
83,0.06245000287890434,,8399
84,,0.07443439960479736,8449
84,,0.040436744689941406,8499
84,0.061055827885866165,,8499
85,,0.1276545524597168,8549
85,,0.06605470180511475,8599
85,0.0662696361541748,,8599
86,,0.0369114875793457,8649
86,,0.0752565860748291,8699
86,0.06163964420557022,,8699
87,,0.06170666217803955,8749
87,,0.09168052673339844,8799
87,0.05815403163433075,,8799
88,,0.07253026962280273,8849
88,,0.05254518985748291,8899
88,0.05896107852458954,,8899
89,,0.06297111511230469,8949
89,,0.08169543743133545,8999
89,0.06613767892122269,,8999
90,,0.059063076972961426,9049
90,,0.051740288734436035,9099
90,0.05531687289476395,,9099
91,,0.07386195659637451,9149
91,,0.042449235916137695,9199
91,0.06166556477546692,,9199
92,,0.04541611671447754,9249
92,,0.047440409660339355,9299
92,0.060606975108385086,,9299
93,,0.05564069747924805,9349
93,,0.053608059883117676,9399
93,0.060664232820272446,,9399
94,,0.05811870098114014,9449
94,,0.02782583236694336,9499
94,0.056846097111701965,,9499
95,,0.09582817554473877,9549
95,,0.03917872905731201,9599
95,0.057086631655693054,,9599
96,,0.07751286029815674,9649
96,,0.05335080623626709,9699
96,0.06847506761550903,,9699
97,,0.05938565731048584,9749
97,,0.021683096885681152,9799
97,0.05715073272585869,,9799
98,,0.02992534637451172,9849
98,,0.07106804847717285,9899
98,0.06836265325546265,,9899
99,,0.04474210739135742,9949
99,,0.041228413581848145,9999
99,0.06538901478052139,,9999
