epoch,loss_epoch,loss_step,step
25,,0.26490092277526855,2549
25,,0.3126823902130127,2599
25,0.2623182535171509,,2599
26,,1.140453815460205,2649
26,,0.3860163688659668,2699
26,0.5241920351982117,,2699
27,,0.18481051921844482,2749
27,,0.20291352272033691,2799
27,0.21984924376010895,,2799
28,,0.5128531455993652,2849
28,,0.2680957317352295,2899
28,0.2522967457771301,,2899
29,,0.10028970241546631,2949
29,,0.5411525964736938,2999
29,0.24361476302146912,,2999
30,,0.13104009628295898,3049
30,,0.16234290599822998,3099
30,0.25626322627067566,,3099
31,,0.4582817554473877,3149
31,,0.12180376052856445,3199
31,0.2903347313404083,,3199
32,,0.1595066785812378,3249
32,,0.23234128952026367,3299
32,0.3151100277900696,,3299
33,,0.13797271251678467,3349
33,,0.2778664827346802,3399
33,0.3150614798069,,3399
34,,0.3022705316543579,3449
34,,0.46632301807403564,3499
34,0.34731605648994446,,3499
35,,0.5744105577468872,3549
35,,0.07233119010925293,3599
35,0.23316794633865356,,3599
36,,0.16783356666564941,3649
36,,0.24612963199615479,3699
36,0.21361182630062103,,3699
37,,0.1770918369293213,3749
37,,0.48294973373413086,3799
37,0.20672664046287537,,3799
38,,0.18961691856384277,3849
38,,0.09825170040130615,3899
38,0.27043360471725464,,3899
39,,0.23745942115783691,3949
39,,0.3966841697692871,3999
39,0.2849615514278412,,3999
40,,0.1352757215499878,4049
40,,0.11043083667755127,4099
40,0.2204681783914566,,4099
41,,0.2594057321548462,4149
41,,0.10310661792755127,4199
41,0.30512550473213196,,4199
42,,0.12898790836334229,4249
42,,0.11005353927612305,4299
42,0.18460573256015778,,4299
43,,0.17190968990325928,4349
43,,0.13864803314208984,4399
43,0.23048073053359985,,4399
44,,0.34929752349853516,4449
44,,0.41960132122039795,4499
44,0.20782701671123505,,4499
45,,0.1783754825592041,4549
45,,0.1862117052078247,4599
45,0.25924086570739746,,4599
46,,0.10572266578674316,4649
46,,0.20719575881958008,4699
46,0.20085567235946655,,4699
47,,0.12707138061523438,4749
47,,0.4288315773010254,4799
47,0.2173679769039154,,4799
48,,0.06318819522857666,4849
48,,0.18162119388580322,4899
48,0.30353155732154846,,4899
49,,0.2440657615661621,4949
49,,0.1185603141784668,4999
49,0.24879586696624756,,4999
50,,0.1920328140258789,5049
50,,0.08931541442871094,5099
50,0.1820836067199707,,5099
51,,0.31466054916381836,5149
51,,0.18232154846191406,5199
51,0.24685928225517273,,5199
52,,0.12686288356781006,5249
52,,0.08942723274230957,5299
52,0.26516738533973694,,5299
53,,0.2638988494873047,5349
53,,0.30303800106048584,5399
53,0.20178037881851196,,5399
54,,0.1548612117767334,5449
54,,0.20871806144714355,5499
54,0.23428192734718323,,5499
55,,0.22621047496795654,5549
55,,0.28539562225341797,5599
55,0.21221530437469482,,5599
56,,0.08552682399749756,5649
56,,0.1939178705215454,5699
56,0.1790592074394226,,5699
57,,0.29333996772766113,5749
57,,0.23324036598205566,5799
57,0.23060601949691772,,5799
58,,0.10475742816925049,5849
58,,0.17416417598724365,5899
58,0.1974029690027237,,5899
59,,0.270236611366272,5949
59,,0.16086554527282715,5999
59,0.15255706012248993,,5999
60,,0.1579287052154541,6049
60,,0.06619930267333984,6099
60,0.19775402545928955,,6099
61,,0.3439605236053467,6149
61,,0.30097413063049316,6199
61,0.23506207764148712,,6199
62,,0.5971558094024658,6249
62,,0.21583878993988037,6299
62,0.261897474527359,,6299
63,,0.1624058485031128,6349
63,,0.4562031030654907,6399
63,0.2239241749048233,,6399
64,,0.10818159580230713,6449
64,,0.07358336448669434,6499
64,0.1932615488767624,,6499
65,,0.2807767391204834,6549
65,,0.09117937088012695,6599
65,0.18911287188529968,,6599
66,,0.10101592540740967,6649
66,,0.06691491603851318,6699
66,0.17818361520767212,,6699
67,,0.1453385353088379,6749
67,,0.3259408473968506,6799
67,0.17713049054145813,,6799
68,,0.3031156063079834,6849
68,,0.11274218559265137,6899
68,0.21672648191452026,,6899
69,,0.2671980857849121,6949
69,,0.2946779727935791,6999
69,0.26697537302970886,,6999
70,,0.21710586547851562,7049
70,,0.1650538444519043,7099
70,0.2774008512496948,,7099
71,,0.12228798866271973,7149
71,,0.32141804695129395,7199
71,0.2584480047225952,,7199
72,,0.09602022171020508,7249
72,,0.17793023586273193,7299
72,0.16998697817325592,,7299
73,,0.11196064949035645,7349
73,,0.2040163278579712,7399
73,0.15496782958507538,,7399
74,,0.5621386766433716,7449
74,,0.4078066349029541,7499
74,0.19614803791046143,,7499
75,,0.09467160701751709,7549
75,,0.2687786817550659,7599
75,0.19117173552513123,,7599
76,,0.4526609182357788,7649
76,,0.4516482353210449,7699
76,0.24568067491054535,,7699
77,,0.3310009241104126,7749
77,,0.3262627124786377,7799
77,0.17971564829349518,,7799
78,,0.24175918102264404,7849
78,,0.09105443954467773,7899
78,0.224129319190979,,7899
79,,0.13871324062347412,7949
79,,0.1362168788909912,7999
79,0.19440244138240814,,7999
80,,0.30369603633880615,8049
80,,0.11759567260742188,8099
80,0.22407375276088715,,8099
81,,0.07351481914520264,8149
81,,0.35596776008605957,8199
81,0.16139522194862366,,8199
82,,0.20114636421203613,8249
82,,0.07678139209747314,8299
82,0.23546648025512695,,8299
83,,0.4406564235687256,8349
83,,0.1188197135925293,8399
83,0.2603732645511627,,8399
84,,0.23005592823028564,8449
84,,0.3244450092315674,8499
84,0.21359552443027496,,8499
85,,0.34630918502807617,8549
85,,0.2625030279159546,8599
85,0.19752851128578186,,8599
86,,0.2219066619873047,8649
86,,0.23681259155273438,8699
86,0.23333576321601868,,8699
87,,0.13557672500610352,8749
87,,0.061748623847961426,8799
87,0.13887035846710205,,8799
88,,0.09781718254089355,8849
88,,0.17380332946777344,8899
88,0.18652363121509552,,8899
89,,0.1774662733078003,8949
89,,0.15285515785217285,8999
89,0.25094467401504517,,8999
90,,0.31891417503356934,9049
90,,0.2238835096359253,9099
90,0.20357532799243927,,9099
91,,0.2922459840774536,9149
91,,0.1919240951538086,9199
91,0.17878234386444092,,9199
92,,0.12511110305786133,9249
92,,0.17529189586639404,9299
92,0.15941597521305084,,9299
93,,0.10150623321533203,9349
93,,0.07687520980834961,9399
93,0.15016774833202362,,9399
94,,0.11060714721679688,9449
94,,0.06991004943847656,9499
94,0.13818436861038208,,9499
95,,0.10995960235595703,9549
95,,0.06987428665161133,9599
95,0.14228010177612305,,9599
96,,0.13250482082366943,9649
96,,0.22013366222381592,9699
96,0.19051417708396912,,9699
97,,0.291933536529541,9749
97,,0.05934953689575195,9799
97,0.17626959085464478,,9799
98,,0.11223316192626953,9849
98,,0.27014756202697754,9899
98,0.16097299754619598,,9899
99,,0.19229185581207275,9949
99,,0.32328760623931885,9999
99,0.15161195397377014,,9999
