epoch,loss_epoch,loss_step,step
82,0.18735714256763458,,8299
83,,0.2410876750946045,8349
83,,0.18677496910095215,8399
83,0.16719307005405426,,8399
84,,0.18349123001098633,8449
84,,0.13059961795806885,8499
84,0.17438900470733643,,8499
85,,0.2223268747329712,8549
85,,0.14109671115875244,8599
85,0.14382578432559967,,8599
86,,0.052083492279052734,8649
86,,0.11867046356201172,8699
86,0.13167965412139893,,8699
87,,0.14551639556884766,8749
87,,0.10532081127166748,8799
87,0.1880556344985962,,8799
88,,0.08937036991119385,8849
88,,0.08228826522827148,8899
88,0.13037794828414917,,8899
89,,0.14361047744750977,8949
89,,0.12959814071655273,8999
89,0.18294304609298706,,8999
90,,0.19277572631835938,9049
90,,0.09196233749389648,9099
90,0.17353464663028717,,9099
91,,0.24981272220611572,9149
91,,0.09943592548370361,9199
91,0.17430998384952545,,9199
92,,0.1440107822418213,9249
92,,0.08664989471435547,9299
92,0.16492164134979248,,9299
93,,0.16655123233795166,9349
93,,0.11721408367156982,9399
93,0.1841273307800293,,9399
94,,0.06480264663696289,9449
94,,0.1546107530593872,9499
94,0.16507375240325928,,9499
95,,0.0648646354675293,9549
95,,0.1065295934677124,9599
95,0.1293211132287979,,9599
96,,0.06663930416107178,9649
96,,0.24544835090637207,9699
96,0.13842761516571045,,9699
97,,0.24326717853546143,9749
97,,0.09027910232543945,9799
97,0.17412064969539642,,9799
98,,0.0707559585571289,9849
98,,0.13703620433807373,9899
98,0.13396984338760376,,9899
99,,0.10490834712982178,9949
99,,0.16594719886779785,9999
99,0.1710004359483719,,9999
