epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,4299,,0.2515515089035034,,
0,4349,,0.2916092872619629,,
0,4399,,0.24861325323581696,,
0,4449,,0.2915987968444824,,
0,4499,,0.2904348373413086,,
0,4549,,0.2548907995223999,,
0,4599,,0.28757789731025696,,
0,4649,,0.25401195883750916,,
0,4699,,0.2716749310493469,,
0,4749,,0.2846218943595886,,
0,4799,,0.3519909679889679,,
0,4849,,0.2586343586444855,,
0,4899,,0.32806795835494995,,
0,4949,,0.27781572937965393,,
0,4999,,0.26691490411758423,,
0,5049,,0.28161752223968506,,
0,5099,,0.278934121131897,,
0,5149,,0.26247552037239075,,
0,5199,,0.2476748824119568,,
0,5249,,0.29366445541381836,,
0,5299,,0.22428351640701294,,
0,5349,,0.2633405923843384,,
0,5399,,0.3206944465637207,,
0,5449,,0.3565632104873657,,
0,5499,,0.30098748207092285,,
0,5549,,0.3015122413635254,,
0,5599,,0.2712273597717285,,
0,5649,,0.2889493703842163,,
0,5699,,0.3038315176963806,,
0,5749,,0.25949615240097046,,
0,5799,,0.34492236375808716,,
0,5849,,0.270638644695282,,
0,5899,,0.2734367847442627,,
0,5949,,0.29313135147094727,,
0,5999,,0.21818116307258606,,
0,6049,,0.3446529805660248,,
0,6099,,0.3408576548099518,,
0,6149,,0.28452152013778687,,
0,6199,,0.3028627932071686,,
0,6249,,0.2346436083316803,,
0,6299,,0.2814675271511078,,
0,6349,,0.26070719957351685,,
0,6399,,0.2920275032520294,,
0,6449,,0.2427603304386139,,
0,6499,,0.24900951981544495,,
0,6549,,0.30595940351486206,,
0,6599,,0.2745085656642914,,
0,6649,,0.23683184385299683,,
0,6699,,0.3504458963871002,,
0,6749,,0.333800345659256,,
0,6799,,0.31313222646713257,,
0,6849,,0.294025719165802,,
0,6899,,0.2610529661178589,,
0,6949,,0.2513079047203064,,
0,6999,,0.2581220269203186,,
0,7049,,0.2298632264137268,,
0,7099,,0.23723429441452026,,
0,7149,,0.2516063153743744,,
0,7199,,0.2410297691822052,,
0,7249,,0.20736652612686157,,
0,7299,,0.25885653495788574,,
0,7349,,0.35803282260894775,,
0,7399,,0.24698123335838318,,
0,7449,,0.24251589179039001,,
0,7499,,0.2881869077682495,,
0,7549,,0.23343192040920258,,
0,7599,,0.23341375589370728,,
0,7649,,0.2049272656440735,,
0,7699,,0.2786222994327545,,
0,7749,,0.2930944561958313,,
0,7799,,0.2881888747215271,,
0,7849,,0.2868260443210602,,
0,7899,,0.29645195603370667,,
0,7949,,0.2221379280090332,,
0,7999,,0.2595688998699188,,
0,8049,,0.25263214111328125,,
0,8099,,0.27761906385421753,,
0,8149,,0.2978942394256592,,
0,8199,,0.22170765697956085,,
0,8249,,0.29566943645477295,,
0,8299,,0.3351948857307434,,
0,8349,,0.2729276120662689,,
0,8399,,0.2469584196805954,,
0,8449,,0.2926484942436218,,
0,8499,,0.2599838972091675,,
0,8549,,0.27120304107666016,,
0,8599,,0.2737122178077698,,
0,8649,,0.2219354808330536,,
0,8699,,0.27646440267562866,,
0,8749,,0.25054383277893066,,
0,8799,,0.33957725763320923,,
0,8849,,0.2375544011592865,,
0,8899,,0.30373892188072205,,
0,8949,,0.2272501140832901,,
0,8999,,0.3023807406425476,,
0,9049,,0.20598800480365753,,
0,9099,,0.25508835911750793,,
0,9149,,0.3070152997970581,,
0,9199,,0.28735458850860596,,
0,9249,,0.21222341060638428,,
0,9299,,0.2838246822357178,,
0,9349,,0.2069472372531891,,
0,9399,,0.2835024893283844,,
0,9449,,0.23233340680599213,,
0,9499,,0.22539567947387695,,
0,9549,,0.2704673111438751,,
0,9599,,0.24009916186332703,,
0,9649,,0.28423619270324707,,
0,9699,,0.280348539352417,,
0,9749,,0.3161810040473938,,
0,9799,,0.2746866047382355,,
0,9849,,0.265094518661499,,
0,9899,,0.20810560882091522,,
0,9949,,0.22335289418697357,,
0,9999,,0.28785037994384766,,
0,10049,,0.2828070819377899,,
0,10099,,0.20571644604206085,,
0,10149,,0.23048625886440277,,
0,10199,,0.3060992956161499,,
0,10249,,0.2810830771923065,,
0,10299,,0.23762570321559906,,
0,10349,,0.27080580592155457,,
0,10399,,0.28921979665756226,,
0,10449,,0.19403070211410522,,
0,10499,,0.2736983597278595,,
0,10549,,0.26536130905151367,,
0,10599,,0.19814491271972656,,
0,10649,,0.24166814982891083,,
0,10699,,0.3008946478366852,,
0,10749,,0.2769712805747986,,
0,10799,,0.23898200690746307,,
0,10849,,0.2533997893333435,,
0,10899,,0.23737141489982605,,
0,10949,,0.24087688326835632,,
0,10999,,0.2698514461517334,,
0,11049,,0.3008388876914978,,
0,11099,,0.2773618996143341,,
0,11149,,0.3014559745788574,,
0,11199,,0.307364284992218,,
0,11249,,0.2381056398153305,,
0,11299,,0.2250020056962967,,
0,11349,,0.2808973491191864,,
0,11399,,0.25364065170288086,,
0,11449,,0.24201661348342896,,
0,11499,,0.22315353155136108,,
0,11549,,0.3270370364189148,,
0,11599,,0.294386625289917,,
0,11649,,0.2679576277732849,,
0,11699,,0.23676709830760956,,
0,11749,,0.24037215113639832,,
0,11799,,0.30572810769081116,,
,0,,,,0.4128952622413635
,1,,,,0.0939679816365242
,2,,,,0.22654320299625397
,3,,,,0.17509780824184418
,4,,,,0.19678926467895508
,5,,,,0.298772394657135
,6,,,,0.23740389943122864
,7,,,,0.28717041015625
,8,,,,0.4475117623806
,9,,,,0.1748451590538025
,10,,,,0.12304338812828064
,11,,,,0.5520533323287964
,12,,,,0.24877911806106567
,13,,,,0.2897772192955017
,14,,,,0.14978522062301636
,15,,,,0.21577943861484528
,16,,,,0.14282914996147156
,17,,,,0.052153293043375015
,18,,,,0.1062578409910202
,19,,,,0.06773493438959122
,20,,,,0.0711720883846283
,21,,,,0.06014905869960785
,22,,,,0.17383742332458496
,23,,,,0.33613038063049316
,24,,,,0.2630419135093689
,25,,,,0.31786131858825684
,26,,,,0.11397017538547516
,27,,,,0.26340341567993164
,28,,,,0.17340686917304993
,29,,,,0.18785321712493896
,30,,,,0.07895483821630478
,31,,,,0.1630854457616806
,32,,,,0.2807024121284485
,33,,,,0.2331283539533615
,34,,,,0.1220940425992012
,35,,,,0.19264546036720276
,36,,,,0.24405623972415924
,37,,,,0.17805415391921997
,38,,,,0.5195509791374207
,39,,,,0.49276185035705566
,40,,,,0.3302731513977051
,41,,,,0.36499935388565063
,42,,,,0.4501226842403412
,43,,,,0.8126811981201172
,44,,,,0.24781325459480286
,45,,,,0.4312552213668823
,46,,,,0.19386443495750427
,47,,,,0.2716110348701477
,48,,,,0.1623820811510086
,49,,,,0.0816572904586792
,50,,,,0.1947607696056366
,51,,,,0.15674611926078796
,52,,,,0.20396223664283752
,53,,,,0.26523494720458984
,54,,,,0.48466500639915466
,55,,,,0.2317972481250763
,56,,,,0.27779605984687805
,57,,,,0.1620912253856659
,58,,,,0.1839766800403595
,59,,,,0.10714799165725708
,60,,,,0.17485955357551575
,61,,,,0.12041658908128738
,62,,,,0.13487030565738678
,63,,,,0.26587048172950745
,64,,,,0.25601696968078613
,65,,,,0.3279973268508911
,66,,,,0.25069087743759155
,67,,,,0.07207666337490082
,68,,,,0.1395300179719925
,69,,,,0.18084469437599182
,70,,,,0.16946697235107422
,71,,,,0.16101886332035065
,72,,,,0.26197320222854614
,73,,,,0.34805458784103394
,74,,,,0.13843804597854614
,75,,,,0.060383159667253494
,76,,,,0.1881219446659088
,77,,,,0.2554813027381897
,78,,,,0.3897821009159088
,79,,,,0.29836851358413696
,80,,,,0.19971992075443268
,81,,,,0.306698739528656
,82,,,,0.087168850004673
,83,,,,0.12755094468593597
,84,,,,0.10625283420085907
,85,,,,0.15550851821899414
,86,,,,0.12286029756069183
,87,,,,0.3247867226600647
,88,,,,0.4437982439994812
,89,,,,0.1984996199607849
,90,,,,0.7737597227096558
,91,,,,0.24697723984718323
,92,,,,0.3138224482536316
,93,,,,0.19372007250785828
,94,,,,0.18294352293014526
,95,,,,0.20742517709732056
,96,,,,0.2203770875930786
,97,,,,0.10583744943141937
,98,,,,0.17732064425945282
,99,,,,0.05509856343269348
,100,,,,0.07466515898704529
,101,,,,0.23312723636627197
,102,,,,0.2441965788602829
,103,,,,0.3909369707107544
,104,,,,0.2878422737121582
,105,,,,0.27332544326782227
,106,,,,0.31357598304748535
,107,,,,0.19160979986190796
,108,,,,0.3148587942123413
,109,,,,0.11716236919164658
,110,,,,0.16597232222557068
,111,,,,0.2016223669052124
,112,,,,0.28389641642570496
,113,,,,0.6943761110305786
,114,,,,0.3550362288951874
,115,,,,0.26763153076171875
,116,,,,0.42271727323532104
,117,,,,0.1454218327999115
,118,,,,0.2880491614341736
,119,,,,0.24910885095596313
,120,,,,0.24708697199821472
,121,,,,0.14295834302902222
,122,,,,0.1354806125164032
,123,,,,0.09294812381267548
,124,,,,0.1949334740638733
,125,,,,0.08374050259590149
,126,,,,0.346709668636322
,127,,,,0.1409657597541809
,128,,,,0.17976704239845276
,129,,,,0.09691175818443298
,130,,,,0.10651721060276031
,131,,,,0.2000492364168167
,132,,,,0.2116725891828537
,133,,,,0.2562238574028015
,134,,,,0.052236393094062805
,135,,,,0.37969446182250977
,136,,,,0.2307019978761673
,137,,,,0.6267061233520508
,138,,,,0.30376315116882324
,139,,,,0.2196192741394043
,140,,,,0.15994146466255188
,141,,,,0.15151415765285492
,142,,,,0.15963679552078247
,143,,,,0.2847914695739746
,144,,,,0.10033070296049118
,145,,,,0.3403324484825134
,146,,,,0.47347286343574524
,147,,,,0.17730417847633362
,148,,,,0.14043834805488586
,149,,,,0.15274813771247864
,150,,,,0.2589559555053711
,151,,,,0.18878471851348877
,152,,,,0.13121306896209717
,153,,,,0.10497396439313889
,154,,,,0.21745619177818298
,155,,,,0.7209850549697876
,156,,,,0.4207652807235718
,157,,,,0.5798478126525879
,158,,,,0.5024185180664062
,159,,,,0.2580064833164215
,160,,,,0.3197253346443176
,161,,,,0.18079404532909393
,162,,,,0.20353129506111145
,163,,,,0.16426625847816467
,164,,,,0.20680491626262665
,165,,,,0.2408842146396637
,166,,,,0.254610538482666
,167,,,,0.22001951932907104
,168,,,,0.1065300703048706
,169,,,,0.4325020909309387
,170,,,,0.0888935774564743
,171,,,,0.18645185232162476
,172,,,,0.2188451588153839
,173,,,,0.14459381997585297
,174,,,,0.05861763656139374
,175,,,,0.5128651857376099
,176,,,,0.36470943689346313
,177,,,,0.19451642036437988
,178,,,,0.255359411239624
,179,,,,0.20580098032951355
,180,,,,0.3099031448364258
,181,,,,0.13545458018779755
,182,,,,0.1742415428161621
,183,,,,0.08514270186424255
,184,,,,0.38376331329345703
,185,,,,0.17920704185962677
,186,,,,0.2297210395336151
,187,,,,0.6014590263366699
,188,,,,0.172193244099617
,189,,,,0.26293107867240906
,190,,,,0.15423767268657684
,191,,,,0.32499173283576965
,192,,,,0.15011222660541534
,193,,,,0.07512235641479492
,194,,,,0.09990376234054565
,195,,,,0.34856656193733215
,196,,,,0.2637760639190674
,197,,,,0.13292652368545532
,198,,,,0.38566333055496216
,199,,,,0.1565546989440918
,200,,,,0.22234483063220978
,201,,,,0.20647703111171722
,202,,,,0.2284265160560608
,203,,,,0.26749512553215027
,204,,,,0.14099934697151184
,205,,,,0.20709314942359924
,206,,,,0.18662871420383453
,207,,,,0.40137356519699097
,208,,,,0.1533779501914978
,209,,,,0.08014117181301117
,210,,,,0.13981220126152039
,211,,,,0.17054235935211182
,212,,,,0.20564574003219604
,213,,,,0.15746290981769562
,214,,,,0.09274114668369293
,215,,,,0.18198654055595398
,216,,,,0.18390828371047974
,217,,,,0.18626080453395844
,218,,,,0.2525451183319092
,219,,,,0.1079656109213829
,220,,,,0.17736278474330902
,221,,,,0.2980372905731201
,222,,,,0.15714037418365479
,223,,,,0.1302512139081955
,224,,,,0.18436741828918457
,225,,,,0.425954669713974
,226,,,,0.11545272916555405
,227,,,,0.898112952709198
,228,,,,0.6899305582046509
,229,,,,0.646697461605072
,230,,,,0.4266909956932068
,231,,,,0.2595040500164032
,232,,,,0.6849789023399353
,233,,,,0.13139604032039642
,234,,,,0.42349615693092346
,235,,,,0.15737366676330566
,236,,,,0.32920801639556885
,237,,,,0.24244558811187744
,238,,,,0.2226523756980896
,239,,,,0.11180992424488068
,240,,,,0.22703039646148682
,241,,,,0.40703514218330383
,242,,,,0.12072590738534927
,243,,,,0.19040419161319733
,244,,,,0.23854902386665344
,245,,,,0.5245229005813599
,246,,,,0.18837344646453857
,247,,,,0.4586648643016815
,248,,,,0.4106783866882324
,249,,,,0.16112187504768372
,250,,,,0.15719671547412872
,251,,,,0.4249716103076935
,252,,,,0.5607692003250122
,253,,,,0.341217577457428
,254,,,,0.09507159888744354
,255,,,,0.24395012855529785
,256,,,,0.28312498331069946
,257,,,,0.10965041816234589
,258,,,,0.15574911236763
,259,,,,0.3767890930175781
,260,,,,0.19750601053237915
,261,,,,0.3543003797531128
,262,,,,0.055531371384859085
,263,,,,0.13198170065879822
,264,,,,0.3555110692977905
,265,,,,0.5134122371673584
,266,,,,0.8032705783843994
,267,,,,0.4221998453140259
,268,,,,0.5333448052406311
,269,,,,0.1643075942993164
,270,,,,0.22999200224876404
,271,,,,0.17326581478118896
,272,,,,0.18479099869728088
,273,,,,0.13327817618846893
,274,,,,0.3091995418071747
,275,,,,0.20594093203544617
,276,,,,0.13470277190208435
,277,,,,0.20013627409934998
,278,,,,0.31554102897644043
,279,,,,0.3515680730342865
,280,,,,0.25075745582580566
,281,,,,0.29835617542266846
,282,,,,0.07733790576457977
,283,,,,0.29520824551582336
,284,,,,0.5442861318588257
,285,,,,0.24044784903526306
,286,,,,0.4728713035583496
,287,,,,0.1190270334482193
,288,,,,0.7833600044250488
,289,,,,0.38863465189933777
,290,,,,0.28113019466400146
,291,,,,0.1989252269268036
,292,,,,0.7135047912597656
,293,,,,0.8222180604934692
,294,,,,0.21752028167247772
,295,,,,0.2222970426082611
,296,,,,0.24007128179073334
,297,,,,0.8797286748886108
,298,,,,0.3855978846549988
,299,,,,0.3688821792602539
,300,,,,0.2879301607608795
,301,,,,0.11071691662073135
,302,,,,0.4768291115760803
,303,,,,0.2827261984348297
,304,,,,0.3347734808921814
,305,,,,0.18679027259349823
,306,,,,0.6916241645812988
,307,,,,0.18709254264831543
,308,,,,0.17290057241916656
,309,,,,0.08638688921928406
,310,,,,0.40194010734558105
,311,,,,0.5167425870895386
,312,,,,0.10458530485630035
,313,,,,0.1273646354675293
,314,,,,0.10393510013818741
,315,,,,0.23002085089683533
,316,,,,0.14854484796524048
,317,,,,0.36322760581970215
,318,,,,0.24481375515460968
,319,,,,0.25242069363594055
,320,,,,0.06052675470709801
,321,,,,0.25072336196899414
,322,,,,0.3560648560523987
,323,,,,0.2830486297607422
,324,,,,0.2512182295322418
,325,,,,0.19213759899139404
,326,,,,0.19887691736221313
,327,,,,0.11479616165161133
,328,,,,0.12410590052604675
,329,,,,0.34060680866241455
,330,,,,0.10505253076553345
,331,,,,0.15279167890548706
,332,,,,0.2181534469127655
,333,,,,0.21328583359718323
,334,,,,0.1274372935295105
,335,,,,0.3357590436935425
,336,,,,0.2873518466949463
,337,,,,0.3080960214138031
,338,,,,0.1750657558441162
,339,,,,0.46092909574508667
,340,,,,0.323509156703949
,341,,,,0.178416907787323
,342,,,,0.6371071934700012
,343,,,,0.20148596167564392
,344,,,,0.14023084938526154
,345,,,,0.11747264117002487
,346,,,,0.06052708253264427
,347,,,,0.06683361530303955
,348,,,,0.1307065635919571
,349,,,,0.1360088288784027
,350,,,,0.2777303159236908
,351,,,,0.27757728099823
,352,,,,0.22962594032287598
,353,,,,0.43486958742141724
,354,,,,0.28079336881637573
,355,,,,0.2859532833099365
,356,,,,0.4075435400009155
,357,,,,0.19455064833164215
,358,,,,0.1503819227218628
,359,,,,0.07733896374702454
,360,,,,0.0794254019856453
,361,,,,0.15006163716316223
,362,,,,0.1623334139585495
,363,,,,0.3958708345890045
,364,,,,0.15295067429542542
,365,,,,0.207148939371109
,366,,,,0.18165242671966553
,367,,,,0.6802163124084473
,368,,,,0.15813852846622467
,369,,,,0.9451212882995605
,370,,,,0.32357311248779297
,371,,,,0.9970011115074158
,372,,,,0.5399124622344971
,373,,,,0.5671975612640381
,374,,,,0.9231362342834473
,375,,,,0.487036794424057
,376,,,,1.0349502563476562
,377,,,,0.2940540015697479
,378,,,,0.3154858350753784
,379,,,,0.15106076002120972
,380,,,,0.19566969573497772
,381,,,,0.20374330878257751
,382,,,,0.407478392124176
,383,,,,0.4519839882850647
,384,,,,0.1979399025440216
,385,,,,0.17125682532787323
,386,,,,0.0824197456240654
,387,,,,0.49544358253479004
,388,,,,0.10486848652362823
,389,,,,0.32983100414276123
,390,,,,0.2385307252407074
,391,,,,0.3459635376930237
,392,,,,0.31094685196876526
,393,,,,0.10645589232444763
,394,,,,0.19108013808727264
,395,,,,0.1695815920829773
,396,,,,0.1412864774465561
,397,,,,0.5582071542739868
,398,,,,0.36585086584091187
,399,,,,0.24924632906913757
,400,,,,0.26725876331329346
,401,,,,0.42455077171325684
,402,,,,0.17726412415504456
,403,,,,0.41900044679641724
,404,,,,0.11265375465154648
,405,,,,0.7145423293113708
,406,,,,0.13811132311820984
,407,,,,0.5273773670196533
,408,,,,0.33242571353912354
,409,,,,0.41345202922821045
,410,,,,0.7591842412948608
,411,,,,0.17380854487419128
,412,,,,0.8421803116798401
,413,,,,0.09003432095050812
,414,,,,0.8217178583145142
,415,,,,0.3489137887954712
,416,,,,0.4968113899230957
,417,,,,0.3359375596046448
,418,,,,0.12279673665761948
,419,,,,0.16307777166366577
,420,,,,0.17649027705192566
,421,,,,0.3195239305496216
,422,,,,0.21148958802223206
,423,,,,0.11380073428153992
,424,,,,0.16958898305892944
,425,,,,0.04224967956542969
,426,,,,0.1038118451833725
,427,,,,0.1302996426820755
,428,,,,0.2515273988246918
,429,,,,0.37313657999038696
,430,,,,0.1422954499721527
,431,,,,0.37311139702796936
,432,,,,0.12016706168651581
,433,,,,0.10995227843523026
,434,,,,0.15510518848896027
,435,,,,0.10679076611995697
,436,,,,0.2950887680053711
,437,,,,0.1353122889995575
,438,,,,0.3276909291744232
,439,,,,0.1205449104309082
,440,,,,0.13061562180519104
,441,,,,0.3754984736442566
,442,,,,0.2458648383617401
,443,,,,0.08090034872293472
,444,,,,0.30131736397743225
,445,,,,0.20915812253952026
,446,,,,0.18464624881744385
,447,,,,0.18076376616954803
,448,,,,0.25473931431770325
,449,,,,0.21094748377799988
,450,,,,0.7009222507476807
,451,,,,0.26091283559799194
,452,,,,0.2330252081155777
,453,,,,0.24863997101783752
,454,,,,0.17939972877502441
,455,,,,0.07776056230068207
,456,,,,0.29186034202575684
,457,,,,0.5657457113265991
,458,,,,0.13179701566696167
,459,,,,0.2950218915939331
,460,,,,0.23150140047073364
,461,,,,0.611221432685852
,462,,,,0.35800349712371826
,463,,,,0.18825647234916687
,464,,,,0.19993072748184204
,465,,,,0.05334746092557907
,466,,,,0.033010333776474
,467,,,,0.05627332627773285
,468,,,,0.06262223422527313
,469,,,,0.038146644830703735
,470,,,,0.05427733063697815
,471,,,,0.058384113013744354
,472,,,,0.2689397931098938
,473,,,,0.13231593370437622
,474,,,,0.0835765153169632
,475,,,,0.26881885528564453
,476,,,,0.10282102227210999
,477,,,,0.21548885107040405
,478,,,,0.10079436004161835
,479,,,,0.11057934910058975
,480,,,,0.04965859651565552
,481,,,,0.2758265733718872
,482,,,,0.2723843455314636
,483,,,,0.1718505322933197
,484,,,,0.4524112641811371
,485,,,,0.18116936087608337
,486,,,,0.14046579599380493
,487,,,,0.44343069195747375
,488,,,,0.43918806314468384
,489,,,,0.09685398638248444
,490,,,,0.3666872978210449
,491,,,,0.38079074025154114
,492,,,,0.19968241453170776
,493,,,,0.3226902484893799
,494,,,,0.07042767852544785
,495,,,,0.17814207077026367
,496,,,,0.0810122862458229
,497,,,,0.07649374008178711
,498,,,,0.03991056978702545
,499,,,,0.12188161164522171
,500,,,,0.046594761312007904
,501,,,,0.06622020900249481
,502,,,,0.13850243389606476
,503,,,,0.06893690675497055
,504,,,,0.0683816522359848
,505,,,,0.09024950861930847
,506,,,,0.16305755078792572
,507,,,,0.2546544075012207
,508,,,,0.34435003995895386
,509,,,,0.2958308756351471
,510,,,,0.2406209260225296
,511,,,,0.3389619290828705
,512,,,,0.33998945355415344
,513,,,,0.12400471419095993
,514,,,,0.5330502986907959
,515,,,,0.37096360325813293
,516,,,,0.27325689792633057
,517,,,,0.566569983959198
,518,,,,0.18944421410560608
,519,,,,0.10252069681882858
,520,,,,0.22042560577392578
,521,,,,0.1936614215373993
,522,,,,0.19176462292671204
,523,,,,0.29855144023895264
,524,,,,0.13438592851161957
,525,,,,0.196365624666214
,526,,,,0.12471143901348114
,527,,,,0.07649722695350647
,528,,,,0.18708249926567078
,529,,,,0.09882539510726929
,530,,,,0.07169022411108017
,531,,,,0.28970611095428467
,532,,,,0.3778739273548126
,533,,,,0.321146160364151
,534,,,,0.11129522323608398
,535,,,,0.2516295611858368
,536,,,,0.10955557227134705
,537,,,,0.22314205765724182
,538,,,,0.2708299160003662
,539,,,,0.0629974752664566
,540,,,,0.056155480444431305
,541,,,,0.05636901780962944
,542,,,,0.28018540143966675
,543,,,,0.44783762097358704
,544,,,,0.2559177279472351
,545,,,,0.06158542260527611
,546,,,,0.4380839169025421
,547,,,,0.3139248192310333
,548,,,,0.21103954315185547
,549,,,,0.23532822728157043
,550,,,,0.19252532720565796
,551,,,,0.34623944759368896
,552,,,,0.3653467297554016
,553,,,,0.2622823119163513
,554,,,,0.27196627855300903
,555,,,,0.16941870748996735
,556,,,,0.25163742899894714
,557,,,,0.22996002435684204
,558,,,,0.8616722822189331
,559,,,,0.29855507612228394
,560,,,,0.15616896748542786
,561,,,,0.43476834893226624
,562,,,,0.1518746316432953
,563,,,,0.4391239285469055
,564,,,,0.3951568007469177
,565,,,,0.1033979058265686
,566,,,,0.1864369660615921
,567,,,,0.5541243553161621
,568,,,,0.10459193587303162
,569,,,,0.35770148038864136
,570,,,,0.12671151757240295
,571,,,,0.12657363712787628
,572,,,,0.10372425615787506
,573,,,,0.3383103609085083
,574,,,,0.22511762380599976
,575,,,,0.27555495500564575
,576,,,,0.13066038489341736
,577,,,,0.30257052183151245
,578,,,,0.12041912227869034
,579,,,,0.36836516857147217
,580,,,,0.27481794357299805
,581,,,,0.6256558299064636
,582,,,,0.3698735237121582
,583,,,,0.20008660852909088
,584,,,,0.23565004765987396
,585,,,,0.6767200827598572
,586,,,,0.4747891426086426
,587,,,,0.15369772911071777
,588,,,,0.3466290831565857
,589,,,,0.3105641007423401
,590,,,,0.2630162537097931
,591,,,,0.4042971134185791
,592,,,,0.14314189553260803
,593,,,,0.6071473360061646
,594,,,,0.25614774227142334
,595,,,,0.5393311381340027
,596,,,,0.275238037109375
,597,,,,0.38192012906074524
,598,,,,0.212280735373497
,599,,,,0.06308769434690475
,600,,,,0.3187819719314575
,601,,,,0.07996764779090881
,602,,,,0.09335751086473465
,603,,,,0.11937890946865082
,604,,,,0.21338793635368347
,605,,,,0.467956006526947
,606,,,,0.23044222593307495
,607,,,,0.2665737271308899
,608,,,,0.22692760825157166
,609,,,,0.2479366958141327
,610,,,,0.08809734880924225
,611,,,,0.06947781145572662
,612,,,,0.07748063653707504
,613,,,,0.04767284542322159
,614,,,,0.33525383472442627
,615,,,,0.22752273082733154
,616,,,,0.2585679590702057
,617,,,,0.2115495800971985
,618,,,,0.2601989507675171
,619,,,,0.30853259563446045
,620,,,,0.2233552783727646
,621,,,,0.16114719212055206
,622,,,,0.041624948382377625
,623,,,,0.28326934576034546
,624,,,,0.2964820861816406
,625,,,,0.13403041660785675
,626,,,,0.29418206214904785
,627,,,,0.2564489543437958
,628,,,,0.17333534359931946
,629,,,,0.0924936980009079
,630,,,,0.104817233979702
,631,,,,0.09389858692884445
,632,,,,0.23704984784126282
,633,,,,0.275343120098114
,634,,,,0.22953006625175476
,635,,,,0.2325151562690735
,636,,,,0.3023187816143036
,637,,,,0.3437216877937317
,638,,,,0.13225972652435303
,639,,,,0.3944932520389557
,640,,,,0.3228433430194855
,641,,,,0.27599701285362244
,642,,,,0.251573771238327
,643,,,,0.23166899383068085
,644,,,,0.2843382656574249
,645,,,,0.2339741289615631
,646,,,,0.3081728219985962
,647,,,,0.6267035603523254
,648,,,,0.1836344301700592
,649,,,,0.43094444274902344
,650,,,,0.34124910831451416
,651,,,,0.11971107870340347
0,11812,,,0.2580992877483368,
0,11812,0.28660884499549866,,,
1,11849,,0.32413250207901,,
1,11899,,0.24556373059749603,,
1,11949,,0.26241037249565125,,
1,11999,,0.18124723434448242,,
1,12049,,0.2684115767478943,,
1,12099,,0.3214801549911499,,
1,12149,,0.234593003988266,,
1,12199,,0.27418196201324463,,
1,12249,,0.2305777221918106,,
