epoch,loss_epoch,loss_step,step
25,,0.2426609992980957,2599
25,0.39045917987823486,,2599
26,,0.6875704526901245,2649
26,,0.36941051483154297,2699
26,0.33023226261138916,,2699
27,,0.18290042877197266,2749
27,,0.28033018112182617,2799
27,0.30865663290023804,,2799
28,,0.08351469039916992,2849
28,,0.22876691818237305,2899
28,0.3011404871940613,,2899
29,,0.33266568183898926,2949
29,,0.15715694427490234,2999
29,0.3063655495643616,,2999
30,,0.39749813079833984,3049
30,,0.2670644521713257,3099
30,0.3399764597415924,,3099
31,,0.9082213640213013,3149
31,,0.3650397062301636,3199
31,0.38917315006256104,,3199
32,,0.48522770404815674,3249
32,,0.3467904329299927,3299
32,0.3890361487865448,,3299
33,,0.13580739498138428,3349
33,,0.26164770126342773,3399
33,0.3235303461551666,,3399
34,,0.45982253551483154,3449
34,,0.6856095790863037,3499
34,0.304086834192276,,3499
35,,0.19722342491149902,3549
35,,0.44412076473236084,3599
35,0.35140225291252136,,3599
36,,0.1440443992614746,3649
36,,0.8769404888153076,3699
36,0.4047349691390991,,3699
37,,0.4043494462966919,3749
37,,0.14997220039367676,3799
37,0.3246687948703766,,3799
38,,0.23485684394836426,3849
38,,0.13569951057434082,3899
38,0.2940587103366852,,3899
39,,0.24230146408081055,3949
39,,0.30611658096313477,3999
39,0.34022560715675354,,3999
40,,0.3830735683441162,4049
40,,0.3646876811981201,4099
40,0.3202105760574341,,4099
41,,0.32748520374298096,4149
41,,0.2991906404495239,4199
41,0.2938375771045685,,4199
42,,0.17598819732666016,4249
42,,0.585745096206665,4299
42,0.25095057487487793,,4299
43,,0.17678821086883545,4349
43,,0.3107539415359497,4399
43,0.30146554112434387,,4399
44,,0.4846076965332031,4449
44,,0.5378234386444092,4499
44,0.2977779805660248,,4499
45,,0.2759544849395752,4549
45,,0.21085214614868164,4599
45,0.2839725911617279,,4599
46,,0.19506597518920898,4649
46,,0.35932111740112305,4699
46,0.32076770067214966,,4699
47,,0.5638189315795898,4749
47,,0.30151474475860596,4799
47,0.3961643576622009,,4799
48,,0.3190380334854126,4849
48,,0.2066742181777954,4899
48,0.24031026661396027,,4899
49,,0.29509031772613525,4949
49,,0.5743439197540283,4999
49,0.30286186933517456,,4999
50,,0.2697376012802124,5049
50,,0.7632746696472168,5099
50,0.3707179129123688,,5099
51,,0.14384007453918457,5149
51,,0.2044074535369873,5199
51,0.23286859691143036,,5199
52,,0.08206093311309814,5249
52,,0.1170494556427002,5299
52,0.23964890837669373,,5299
53,,0.3313872814178467,5349
53,,0.5268073081970215,5399
53,0.2520360052585602,,5399
54,,0.23309826850891113,5449
54,,0.5274624824523926,5499
54,0.24890056252479553,,5499
55,,0.24705100059509277,5549
55,,0.2226707935333252,5599
55,0.23015367984771729,,5599
56,,0.19452357292175293,5649
56,,0.3141521215438843,5699
56,0.23951062560081482,,5699
57,,0.11214613914489746,5749
57,,0.17649197578430176,5799
57,0.3334168493747711,,5799
58,,0.1404588222503662,5849
58,,0.16655898094177246,5899
58,0.2130061686038971,,5899
59,,0.1412644386291504,5949
59,,0.2350327968597412,5999
59,0.2718864679336548,,5999
60,,0.09585082530975342,6049
60,,0.3288300037384033,6099
60,0.20744147896766663,,6099
61,,0.3608717918395996,6149
61,,0.3447803258895874,6199
61,0.3104517161846161,,6199
62,,0.41891980171203613,6249
62,,0.6534371376037598,6299
62,0.31745028495788574,,6299
63,,0.12035059928894043,6349
63,,0.14149808883666992,6399
63,0.31996095180511475,,6399
64,,0.4988408088684082,6449
64,,0.2542177438735962,6499
64,0.2555536925792694,,6499
65,,0.06823468208312988,6549
65,,0.08529174327850342,6599
65,0.28200429677963257,,6599
66,,0.11911571025848389,6649
66,,0.4235724210739136,6699
66,0.3029240667819977,,6699
67,,0.2571840286254883,6749
67,,0.21323764324188232,6799
67,0.252472847700119,,6799
68,,0.14440679550170898,6849
68,,0.5480570793151855,6899
68,0.27008557319641113,,6899
69,,0.3269195556640625,6949
69,,0.425190806388855,6999
69,0.2541444003582001,,6999
70,,0.13138866424560547,7049
70,,0.14837300777435303,7099
70,0.23911170661449432,,7099
71,,0.30921220779418945,7149
71,,0.3391507863998413,7199
71,0.25546833872795105,,7199
72,,0.27342307567596436,7249
72,,0.28105199337005615,7299
72,0.22152478992938995,,7299
73,,0.17437458038330078,7349
73,,0.5135749578475952,7399
73,0.23521363735198975,,7399
74,,0.42922186851501465,7449
74,,0.2514835596084595,7499
74,0.25476881861686707,,7499
75,,0.762178897857666,7549
75,,0.12016308307647705,7599
75,0.3393853008747101,,7599
76,,0.1714799404144287,7649
76,,0.10559093952178955,7699
76,0.23204734921455383,,7699
77,,0.5326848030090332,7749
77,,0.247979998588562,7799
77,0.22419218719005585,,7799
78,,0.21926355361938477,7849
78,,0.12470781803131104,7899
78,0.23471805453300476,,7899
79,,0.24087250232696533,7949
79,,0.3876906633377075,7999
79,0.2595500349998474,,7999
80,,0.2876814603805542,8049
80,,0.5034182071685791,8099
80,0.21943779289722443,,8099
81,,0.1399552822113037,8149
81,,0.14144635200500488,8199
81,0.2944771647453308,,8199
82,,0.2446666955947876,8249
82,,0.16831254959106445,8299
82,0.17793259024620056,,8299
83,,0.23956036567687988,8349
83,,0.3848479986190796,8399
83,0.27300482988357544,,8399
84,,0.1136239767074585,8449
84,,0.18003392219543457,8499
84,0.23873931169509888,,8499
85,,0.06588947772979736,8549
85,,0.35700738430023193,8599
85,0.18101871013641357,,8599
86,,0.15675699710845947,8649
86,,0.09003341197967529,8699
86,0.22199209034442902,,8699
87,,0.1423342227935791,8749
87,,0.1437239646911621,8799
87,0.21332678198814392,,8799
88,,0.09368062019348145,8849
88,,0.3935861587524414,8899
88,0.17350059747695923,,8899
89,,0.359045147895813,8949
89,,0.07688713073730469,8999
89,0.2490895837545395,,8999
90,,0.10343122482299805,9049
90,,0.1946241855621338,9099
90,0.20868907868862152,,9099
91,,0.08853781223297119,9149
91,,0.21082711219787598,9199
91,0.17347292602062225,,9199
92,,0.18886756896972656,9249
92,,0.3267596960067749,9299
92,0.1854831576347351,,9299
93,,0.09197044372558594,9349
93,,0.14909851551055908,9399
93,0.18569694459438324,,9399
94,,0.1225966215133667,9449
94,,0.6242364645004272,9499
94,0.2810887098312378,,9499
95,,0.21359002590179443,9549
95,,0.22799038887023926,9599
95,0.2671200633049011,,9599
96,,0.16537845134735107,9649
96,,0.22307217121124268,9699
96,0.19490499794483185,,9699
97,,0.12180352210998535,9749
97,,0.2829092741012573,9799
97,0.2406233549118042,,9799
98,,0.06605279445648193,9849
98,,0.20966637134552002,9899
98,0.16544103622436523,,9899
99,,0.15787076950073242,9949
99,,0.18956005573272705,9999
99,0.19026121497154236,,9999
